W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,T8
0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0.11,2.35,0.4,0.83,-0.75,-1.39,0.34,-3.03,-1.13,0
0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0.11,2.35,0.4,0.83,-0.75,-1.39,0.34,-3.03,0
7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0.11,2.35,0.4,0.83,-0.75,-1.39,0.34,0
-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0.11,2.35,0.4,0.83,-0.75,-1.39,0
0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0.11,2.35,0.4,0.83,-0.75,0
1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0.11,2.35,0.4,0.83,0
-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0.11,2.35,0.4,0
1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0.11,2.35,0
-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0.11,0
2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,-3.33,0
0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0.51,0
-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,2.3,0
-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,-4.12,0
-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,-0.14,0
-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,2.48,1
-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,-4.34,1
-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,-2.56,1
-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1.48,1
1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,2.85,1
-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,0.38,1
1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,0.33,1
3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,7,1
-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,-5.73,1
-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0.55,1
2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1.52,0
0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,-4.2,1
3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,1.09,1
-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,-0.09,0
0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,2.93,0
0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0.04,0
2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,-2.09,0
2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,-3.6,0
-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,-5,1
-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,-1.6,0
0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,-3.89,0
4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,-1.32,1
-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,-3.03,1
-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1.37,1
2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,-2.01,1
0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1.02,1
-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,3.67,1
1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,-1.11,1
1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,-0.26,1
-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,2.15,1
2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,0.43,1
-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,3.93,1
3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,-1.26,1
2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,0.58,1
-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,0.02,1
3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,2.83,1
-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,2.47,1
0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,-3.76,1
-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,-2.78,1
2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0.08,0
3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,4.63,0
2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,-2.77,1
1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,-6.04,1
-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,2.91,1
0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,0.04,1
0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,-1.3,1
-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1.63,1
2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,1.55,1
-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,-4.04,0
-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,2.44,0
0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,-0.88,0
1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,3.08,0
-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,2.18,0
6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,-1.37,0
-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,3.96,0
-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,-1.21,0
-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,0.29,1
-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,-2.27,1
-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,2.02,1
-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,3.31,1
-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,2.1,1
6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1.8,1
-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,-1.47,1
-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,0.97,1
-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0.49,1
2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,-2.16,0
2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,2.03,0
1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,-1.17,0
0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,-1.51,0
5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0.95,0
-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,1.56,0
-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,-0.12,0
-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,6.17,0
0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,-3.1,0
-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,-0.47,1
-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,-2.23,1
-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,-0.73,1
-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,-3.4,0
-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,-2.45,0
1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,-2.15,0
1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,6.01,0
1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,-1.93,1
-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,-2.31,0
-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,-1.08,0
2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,2.66,0
-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,2.05,0
-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,1.85,0
-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0.06,0
1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,5.41,0
-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,-0.02,0
-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,-1.08,0
4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,-4.86,0
-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,0.24,1
-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,-1.6,1
1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,-2.62,1
-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,-0.8,0
-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,-0.23,1
-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,-2.1,1
-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1.58,1
2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,1.33,1
4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,1.97,0
-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,-1.78,0
4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,-1.44,0
0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,2.41,0
-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,-1.3,0
-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,-2.15,0
2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,-1.94,0
-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,1.27,0
2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,-1.71,0
-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,-0.08,0
-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,4.51,0
0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,-0.99,0
-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,-4.63,1
-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1.58,1
2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,-0.71,1
0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,-1.03,1
-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,-4.11,1
-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,-3.46,1
1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,2.76,1
1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,4.98,1
-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,-2.61,1
0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,4.62,1
4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0.16,1
0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,-0.98,0
-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,-5.63,0
4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,2.35,0
3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,-0.52,0
2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,2.78,0
-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,-1.53,1
-1.38,-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,-3.82,1
-0.29,-1.38,-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,0.99,0
0.38,-0.29,-1.38,-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,-0.14,1
5.35,0.38,-0.29,-1.38,-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,-7.47,1
-5.98,5.35,0.38,-0.29,-1.38,-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,2.22,1
0.44,-5.98,5.35,0.38,-0.29,-1.38,-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,0.49,1
-3.63,0.44,-5.98,5.35,0.38,-0.29,-1.38,-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,-2.41,1
-1.02,-3.63,0.44,-5.98,5.35,0.38,-0.29,-1.38,-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,-4.9,1
2.99,-1.02,-3.63,0.44,-5.98,5.35,0.38,-0.29,-1.38,-4.35,2.16,3.76,4.65,-1.85,0.52,4.34,0.92,-1.55,1.68,1.62,1
